sourceAddress,date,amount,destinationWallet,addressGroup
"1EQGzUc5e326NMwb1nnb25NSV8yFabNAWM, 1Abec1qiYnrpoeMGeX8iHiktTtWtBAQVRs, 19D53JAJkVmYWrSaWCtZCm2r7huoACQ9eB, 15WTTtMkFMsJTpizoVMiEvFdHdU4tKVK6e, 1HTApDmUqxcB3MY8maKibJqf6MeYdPyWT6, 1A4KVURpn7BDLd8zeANDw9ciuFVEbAdAap, 12vVHjKYYKAxjjp5bEthDBNa9m9vAqr68y, 14tRAPAcoWizvnFQLQJunZ2SqJiovJcnEN, 13RxgswiVNKix3RszaqsT56SZHiU2xsz5k, 1HfyyWLYUDF7bbZinQvn7ojJ5sq7ggpaBp, 1PgLV4EqXod8R6iGc2zFPyMSALev4o9QoL, 1HHqhHJ84Hempxy7jsxNAiW8CzFMNTARB, 1JbZA9uSMhV1UfwHZJpobmQdfzmy3drMCG, 13CGQF1JtomAVoZDwrogc72Ytxhi9WBsYh, 1LtbrweQQDN3oUP2L88pF1DrttVm5Ri4eg, 1Gy39qDQRKM8tHueo5zgZupmPFjTHHe7RZ, 12Zc74n7PVYRdZCDH7jrmeEMvPmX6zRNvf, 1Gq52EeywZiq8QeMminQbayAZGChHmaty8, 1eftFtPqbFXTF789sNkL2fiABiEWKJgRY, 1N38VgR5ncwVprgQs5stAnw14STrvRA7Kj, 1F4c9mtzUcdkxPWs4Nebmhhzh6HrJaDvjx, 1Nic2wnDWeuDhKhy7zArXSET4eu7LGJDRQ, 17UCdAh1n9c6rxLifHw3F6YL5Xi3wUjxhu, 1Nic2wnDWeuDhKhy7zArXSET4eu7LGJDRQ, 1H6VXpabopw84US5pDzn7HK5LnYZPiTHNn, 1HRjsDGqjkPiEj86B4Sx7z1kQhzKTLANq7, 1BoY5W4hnfCmqd8tjBL5KbPgeyCkQ39JiW, 1DKYh8WrNktRFcpo5aUS1PMaDfyNJ6SciA, 1BJQ8a8y4okjqpe66coLhLpjuk9ZwTGQSJ, 151bbo37FxBqsb84vFyCSX9CdzDxhispMz, 1JLUs3TiHQcLgzSz4JEY3JyCAnSiJh1MSC, 18e2gSKUDq49UVMJUCgsg3wMKpqkWTGcZx, 1PAMrxvmEuRfgLwZuw4pVRTqKnwFQTD7BB, 17jfhnExboeWSRQmLjZ86iTsJkprKuvRSH, 1PzKtef3mwBB5JkLXSPD5HG5GwiWYf78HF, 16JAYryU92p2AGFKCC9Ne3j4gpbNPoAzTs, 1NfZXiac4ZCpc7YHydWwpSLrXKQeNZy7RS, 1UK2QWCYg3JohjFbimxPrLoEhrphiBvJ1",18/03/2016 02:33,0.01003917,12u9cQ6jbkA39SDPSKu9Q2RxsEzJiCGowK,Locky
1Df6VGUUWBZU6d3jjpFpAvX4rUjVs2CK4p,23/02/2016 18:50,0.5,12wMfcGvsG9PoFtLt7NFUrNB4CSnSEaAQj,Locky
1La8qt3DijrA9yceRx3UW4N6TRDH18jacJ,22/02/2016 11:53,1,12rBrKyAm9ERrXcnV6N3qdyd4mfsNCQ9nn,Locky
1Nsfn3rhsKwWnp6ofPixCofCrudRVFKf6A,17/03/2016 00:05,4,12nyrVcuaBCsLWGV2jFmLB75aTPTUjzzDo,Locky
1L53v1ehecg2BLGJ2fv7V7QGJ8wnkCGVrv,23/03/2016 19:49,1,12PEiX8JrYmpMRL6jkTK38pcDnq14NwVHB,Locky
"1dzRo5aJ9n5Et6iGNkdyu4w1gguDp7cXm, 1GdyEzVchXj4EKr1FMbu9mKpsAN64NvksY, 1EbUEdu6p6o68Qd6CeFBSZ94woifR7R7eT, 178HGmCfR26dSSiFxJQah1U588p2CjgX7f, 12WMZBt1boPV5sMKknDeYSe8EximnGuV41, 1DrGzqusugQZkA8RuB1556v11jo6TcwLum, 1Jb7zNP86WHNhJTFdWsX9mKu3akN691cgU, 1R9gMbvM2FnRmG1U9HJT1dupdK32kdfyd, 1PWxRF5EpAuP88Dpu6fYPfv5rmaYPqpB7i, 1Ba6mozmB7beR6GoFgWFWfK9FeQdSN8gVi, 1DjshGrDYVo87Ja4DxpfCof3FpUZsDQpZM, 1HcViPc1eTSVN4d8QWDCQXU3hG51dfUGXs, 1NAVhUixJ2HjRJXk8j96tA7kp3u6oRi9Zb, 1FRDJam9RYgn8W6zdQK3Ge7zrWwmf4vvsB, 1DiMM75HqhsJDfnLGyRJMfNMDPvgkZ4t6p, 17iuC3ca7RKnCuh7HJ1zUXfg4SsLU2suCr, 1BogoPcqRv8vvefr2P4zK81nBxw5urw5Zp, 16Akt4JeRRKySzKDBRJEEweBJ8JRpUp5dE, 16iTUac8jkf4LPud1SZBGJiyKWcoFNPA6T, 12nkRSvz5g77z5tnHrjNmkmgmqG8Gdv1x6, 1TvGxNJSk7rRZf7p1bb7hHs2ZDiJLiHLG, 1KhYxWq9r9EVkiLnLqd1wPACi6xeCaNf8C, 18zV1WGWCbqb632n4dPXWjUJTHymxFc15Z, 1NzED3mXPyAk4VwXZHxrVp9aGE2Tcgq7hQ, 18B5hQ2DuxGzTCxNaXL2J3AsWX3FPPeMup, 1A4dMpfqgTTNSWUKier3t9aMajHr57yc7W, 1QBGqWgFRrFLvzxx3kojQYUczuEbUne6Xd, 1px2pnCAfc1si5Zs8Dj5y5wqQ7otiNcyL, 15H9WE7ADd1mZjYPGjAj1jdFjJwt7qFt6F, 1LegLVX1MM4UPoP4qxkrtcwnFpJk4pHYBH",29/08/2016 11:42,0.01000307,12p2CcaDixL2FCMBzxzfMhPwufMohDbTmH,Locky
3QTfGTSncwwqUFvG6pSJsYQ13tNGCYSGpA,23/06/2016 09:17,1.5,12tERoGd8ra5SAv8HsJL1HoJdotK4WhfSt,Locky
136q2jPPwmUYWWdrKou6ZCNEZHkqmSr8dV,29/04/2016 08:31,1.5,12NiYaAX4M36e2yXiUnJXmAJPTqL6PHawb,Locky
12xPeLYByLFeZ5wqy4tm2ip1XQgHnxyhuC,30/05/2016 10:54,2,12VgqrBp2RnQcFpZXv7zcEDfsdthX3SJkv,Locky
"1561TqMMzHHo6t5e8HSTfijAFcwPDJyPg4, 1561TqMMzHHo6t5e8HSTfijAFcwPDJyPg4",22/04/2016 10:32,0.8,12vVS5bgeXtiFu664FoLdf7LanToVBXKst,Locky
1Lcn6SetupUtem146sPX9s5xadE2hpsSxm,26/05/2016 10:09,3,12QChbURjYqP6cibTGLxT4QjxVKD7p1bPj,Locky
1MnxDyvwN85ENzYa2zFM4GB8vxS2zbsT3M,30/03/2016 20:03,2,12tDZPpzsx8mjxAa7Csgqm4eYez9FUkzCQ,Locky
1MdBqyTi9ijnUEwgw2KRdZ28EBY3s74EJU,21/03/2016 01:30,0.5,12QUVVdvithVup3waT2trqY5fim2hyT3C1,Locky
13XYkpFeVucVTus1CjDFLsK3Mnu4jLV9vn,15/08/2016 11:24,2,12VTvB7R5MHKuck7K89FxzFeLw4zmrXr3K,Locky
"1NXpAzbVzCmx6VoY42NB8mdDmC4jUNJwjK, 13bqx1tJdBWERpeqHB9WRYDK6UaKfZLUHg",17/03/2016 08:06,0.505,12MJCcqwMpEHSj5hQip55X9yLs1sc58n7v,Locky
13VUriPM659zoCHtQJ5CgJgtyxHXkoxJbL,02/06/2016 21:28,4,12mg8pCVmZaDK3H5thoJtHgFiP69WcL5n2,Locky
"1NNK9WXXewKqyKbhMCypJRPwMC5M5UwEbb, 12RbZ1ZZAomJ9AN9dbtnYxMVZynpyNK4tk",20/09/2016 07:08,1,12LNMH8CwarzcmEqfAMe93eYFUMboXyRnc,Locky
1McwKg12Ctm25tqvLNyNiGvCCsRzyZv9PY,28/09/2016 12:04,3.0000757,12TNuWYpMqonrPoKn8L6iBMbcvjJBgPLVU,Locky
"1FJWnwCiogjNAjE9JWxWBdGG7iprKUcuy3, 1Jfqro1RuRBRxcZs9j7Ebvn7n5w2TLk9uf, 1873ZLMygMKDmNnN5nbynE1ukvJjMFURma, 1PsXZmWbEHemj6wF1CCg9mByuvBKyU9DNc, 1FA6vPw6oCQnaxSVFKn8aJKVvLsSwRmX2o",18/03/2016 03:07,0.5,12SyW5rzXVaJ6h4vAWMG1SxWLbxSX8aRa3,Locky
16bgJwiwscHriA9miJD3MpTodCqJ5d1cj,18/03/2016 04:30,0.5,12N9k5TTzXkWvwyP1cWoZTkyBJxWHwqpj5,Locky
"3LhvDXYAnybmrYd4bPJDhVZcg5CQ3cwhgG, 3P5xBEA5NGAamHTfRxGybTrmZGY4JJpsGJ",31/03/2016 02:56,1.5,12VdK9nnvffSWG6CGd9MB3y4rt2x3LPHbd,Locky
1Ab5aFsYWfLxxAdvHA5xo5LPdvQz6yGs17,10/03/2016 21:19,0.5,12Rq32tkAxZdFm1EFfqzpDhH5xXY7dSHgN,Locky
"3D5szhu77NAHHygaKeAJM2MZsrQbTh6X78, 32cLrVTj98VNcR4uSnZLE16DGJG6wABmuf, 3FhujejNkQgLPNgTUGMYww2HUhfeQcaM2x, 32y63CxQdXTdU6RnqpdPLaDsM9Lge4MTUP, 3JzLCXGdwGAbWeGc3V3FQsKNzzZkmc44CY, 3QuvzqHFtDVN9HcRZJsr6R6dTujqhPTC7B, 3ERALXawFHYEcZ5nEJbmkjymApxzg8a2an",07/05/2016 17:03,2,12LsHmHYic1T4SKh7F2eg3MQ5ZzXXRqJvq,Locky
1KbQcC1YG6Kx4wJfsz48w9vZdad11gj6Ed,26/05/2016 19:13,5,12N3YvshYQUEMicM97x9mDLXKAuFZjPtcp,Locky
1PRUetf8LMGDkCjUqWZ57DnPQLkoDBJoSS,04/05/2016 15:06,0.5,12UCKjsbJP3TGkeX8bsfWuJ3YYoa76G93c,Locky
1B7AXDrvMbMRwDMtbqkzgEsndw3SiabSd4,20/02/2016 11:52,0.0099,12uDMHNxgiPdaciiXJCPXXN91hUvbGvUd6,Locky
14Skfo7uXRhePv66WBAWAXMuf4tY1hgTRQ,20/02/2016 11:36,0.9999,12uDMHNxgiPdaciiXJCPXXN91hUvbGvUd6,Locky
16nyofUTZJcMQHvGxwJxsix6aymWcgAAXC,28/07/2016 07:41,0.30098838,12VYewq2PycdYWBNKFaQXpsMDd5QEqNRhE,Locky
1A6kpfjqDm6S7c8dWES95rT4dtvzJtvGid,19/02/2016 10:42,1,12o2R5GfrMAzMWpBfS8r9jVzP2e8u79W6T,Locky
"1CnvuFDuk9AvLJu833G4n4SdsqDsq4R5ti, 1KE1TiBAGLbXnaGDw8ogueW1CdfELfAL9s",17/02/2016 16:33,1,12QbsaJc6tsy4AifuiV27oWSyf2JAtJ3Hj,Locky
1Ja7Dpc1kmvW6j9CszzHqwToybxbaVv3vJ,23/07/2016 01:56,4,12W1iXnhQKLuL6MZWEFGhPvTpegbL8sVqy,Locky
"18cE2RKU5vBXRqHDMgFUpPPd1EtCKHty5C, 18cE2RKU5vBXRqHDMgFUpPPd1EtCKHty5C",01/06/2016 13:53,5,12pz4XT3bMKaQEcogsy12ZFnWBYbgR3ipw,Locky
12zVAjaznYtuqdGkuKnRbmozyqodi1vJQX,28/05/2016 09:16,0.0998757,12nQhDDvhiWxqiahMVKcMQpWU7uVqCJCRc,Locky
"18Ax7eDGAbhosvvgf1aEH28JM9AZdhtMbH, 14WFhnzxQD8k7PaXBZBvfRYeGmguX7XJGF",28/05/2016 09:00,6.9997943,12nQhDDvhiWxqiahMVKcMQpWU7uVqCJCRc,Locky
1BG3mzpgnb2nrYE35SYg3y7Y41z5Pwqwf,16/10/2016 06:27,0.15393081,12t4V6pLTWRbrZnGq7f8iYu721KjNxZG4f,Locky
1M9a4uHyomHuzyNymKZdtNZEWwmiW7nicq,25/08/2016 14:44,2,12p9xXdtdQNnxP9fK1Wb1ARayPpdZNyGGQ,Locky
"17UUY9c7p5j3Wv7drkWfQBVVu737FSxhPK, 17UUY9c7p5j3Wv7drkWfQBVVu737FSxhPK, 17UUY9c7p5j3Wv7drkWfQBVVu737FSxhPK",04/04/2016 04:56,3.1,12pc75GMaCFZopL2My8vesTJ3G8aRNFigi,Locky
"17UUY9c7p5j3Wv7drkWfQBVVu737FSxhPK, 17UUY9c7p5j3Wv7drkWfQBVVu737FSxhPK",01/04/2016 14:54,1,12pc75GMaCFZopL2My8vesTJ3G8aRNFigi,Locky
"12mJv1E2vhB35yrgAREn1qoFZYfPXMrBLE, 12mJv1E2vhB35yrgAREn1qoFZYfPXMrBLE",08/09/2016 14:32,3,12p5EhVoY9xX7VRd5jMP3o4knsNMs1TQ7R,Locky
"12kVLuat23LdntD9ARC2E5qecUrcYvobRm, 1EyEvDzpddpwttjU5pUuNxjkCvsJcfh46f",17/02/2016 23:18,0.5,12Ro82Eh7HiZbk8McYEsC82qe4p53e79LV,Locky
1BdunASDdqs645guWK2uFTeUuu8XGtPSZm,27/08/2016 07:02,1,12my4FMvRMhCnoarsPrhDzVBv3h4dE1jHH,Locky
3DkF1CUaaFRPmvrMjHjsRCvjiRSvsYXA4c,18/02/2016 15:23,1,12qDMyr96Z7YaVuT172sFNVCYUvW2jX1BE,Locky
1EhWAtxucFKSeCsZT3Q9fcPntaELfhacnA,26/09/2016 16:55,4,12pthE2rZqMm84BsHEMoaBctfigGhtv95i,Locky
3McKSNzQCkBCc5AiMi2ybLxpn9kkzJorWT,08/08/2016 00:53,2,12pWDmT2xA6MTr76QDZED7aCAiRaQes5Au,Locky
1L7s5sL7vV5sySUbq1yFExfCVs5mNRSYam,03/08/2016 05:36,2,12UMBmbetV1RtUxS3SxGgrcnuQUMDdQozo,Locky
1HYB5Wp97nEoxMah4S574rYNyZDnJAqRZY,17/03/2016 06:01,0.5,12U99qqENdBwK3W75LH67L5DcanRreBEoC,Locky
1KY6HsPwjhFSwx75XsiMhGH1iWXnc12ycj,10/03/2016 04:21,2,12Quexr6wiohQ62PDwLuGxAJrqWafQYP2X,Locky
3KZoUBoRq8A1abPxG3Ah6PuaZqCd75s7Wy,01/04/2016 10:43,3,12rR1TpKhqGTkAwbpbqbJgLZ4YUX2FqAwU,Locky
1EhWAtxucFKSeCsZT3Q9fcPntaELfhacnA,12/08/2016 17:53,2.5,12ocW5X3LdMCr1VdSFNYA9x4GdCqVmXSjH,Locky
"1GusLDqkL1ShHDgSyRGPsKS7haGogxCYRU, 1JJsGVLFmyeExV1SNSbcFSnPzf3GUTYoUE, 18Jbd3ZeDSZ7hqAYXQk6c71YfJdLRApcGJ, 1H5cu844eAgWS2aAY5TLptz7qy82uCWtLg, 1PR6YB6LcmiRPBDm9PdaDrSGxHEadJHuoi, 1LsnQVABgXJWYxg5eAo8z9pFZBjjpgvMgE, 1FHJdpNQPoEHy3Rm4cJn3KspVGv59x6erQ, 1AUa5naJXGY7dRWkwaYTt3RayRhJjTT1KR, 146JqdwjD2LvvyhAxaG2rzBC5JgUpKsTPY, 12d5EtFKVSmgfBEMMtVZQ1QEqEmASkW8PW, 1KwZoET1RTYFGBSDGus1x7aPKo5zNbSZfG, 1GZ3RraqripmpbW7xC8osEuQNAtRv33N6, 14pqyLdLHQ95JquMRKe5Xd7wvoV2EB3b7X, 168vEvrpv1XR26pWWxHhGdBHYxDY7wTL3x, 1Pfti8b9U6Xt6c5mRCDQucHcrDc5DAm1vX, 1AMV3VtAqyt5p3x37vudJCaxs4c4JSQGde, 1FX7br1iwF56tKdGBQYvxNrZms69qyPZBW, 1MRTXWi9gw9eyEWHpbUoQY29LcoT6XF7vF, 14NXQvnbuFET28K78SkDeqrWPsfoMa24am, 1MfNaNbuwAU1zdywv9DaShCCdKbDY2nzJj, 1DJ3hjdcFdBjQRup9MFd9ZtXpwWv9ycdgm, 1Ka4JNX4GfZ97cBb5FNeqoWoobVUzXLn7h, 1KApcQK6nXwwPn3T2sJA5nVM9ZhTYJUFuY, 1FXjvVvr4mSTjr2hTaydRgQth7tPZ4hhto, 13Y2WGbJM7JzCK1AnzApbEh8RfveiGNTMq, 1BGu2ps784xWxQcr1W83KiUnPsiLaSZfz1, 19C9rBUVBUWTQfgTXAbromRbDeVCA4HWRB, 1CwVzQEQ83oPVizpuMwiYXHpujRzZ5y2MH, 12aYrgSNW38bbYQ11oJiCi97g945f2rUgE, 15AgkvQMhAuw69wX8TgKyHBbbyKqW7qLD7, 1DvomEXpbmw1Z37RiwY653N1dfS1UZCXC3, 1H7dwK3VCK6RqoRc7PmcZDiiEFKJboxsXr, 1H7dwK3VCK6RqoRc7PmcZDiiEFKJboxsXr, 1LFdVtCVfKUvuEAkWWN2q33A7kZtsRKQkF, 19hoRDfUkytiAiFkaWFrcyxpLTkGsK46je, 18kJ3rBRm2MwsZHLxPxHdpuSqsoKboh2A2, 13dpT6gUN8s1kWd7YABze8jwbqrcMcNhoF, 16AoBffzee5Vrk5eJq8JvtrGiuTWcih3fH, 1HL3ugshbRC1UAwUp4tCaEVd5PMKeBc8Br, 1PyAKMEpZxYF7WVKuRhgEEdZX6qti1qv6g, 14wNDKKC2kGUPJfDMwTZ6Yhoiwv9kg2EGD, 1D8envXudrap4pUfeWJ7CE9ezjEjT953n5, 1CuRGSdJKxrkew1RfD6rro5b5KUNt5RoKP, 1HEKAkytQoRyX7Rwz89k2Qz3ATjzPdpxVs, 1DwLkjRrbEg8EiHStv5pNPou37H8qxXySj, 13QPwxnKBnQan4XZSFDtbMHfaoNciMGHpP, 1JbqERvaZ1kSbWAQmhZmy5639dBdiNqUb9",08/03/2016 20:12,0.01001487,12UNnFJ7wPsCgy48f5yHtcP4PHaCmcFuT9,Locky
369PdSznx6bjWo5MHVm1DfW2zSTeu4H6sg,17/03/2016 21:52,0.5,12VD3AnzxZ873ASA5Pj5k7p1wftooyqfRF,Locky
